Date Time,Identifier,Message
09:07:09:927,F0:F8:F2:DA:2D:0D,Identify Responde
09:07:09:993,F0:F8:F2:DA:06:D9,Identify Responde
09:07:10:100,F0:F8:F2:DA:2D:0D,Identify Responde
09:07:10:600,F0:F8:F2:DA:06:D9,Identify Responde
09:07:18:181,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:20:152,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:20:305,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:22:270,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:22:425,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:24:399,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:24:554,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:26:523,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:26:677,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:28:652,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:39:772,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:39:828,F0:F8:F2:DA:06:D9,Slave 54:6C:0E:83:6F:35 found with rssi -61
09:07:41:750,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:41:902,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:42:106,F0:F8:F2:DA:06:D9,Slave 54:6C:0E:83:6F:35 found with rssi -61
09:07:43:877,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:43:984,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:43:994,F0:F8:F2:DA:06:D9,Slave 54:6C:0E:83:6F:35 found with rssi -61
09:07:45:956,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:46:109,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:46:212,F0:F8:F2:DA:06:D9,Slave 54:6C:0E:83:6F:35 found with rssi -63
09:07:48:850,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:48:237,F0:F8:F2:DA:06:D9,Scan started successfully
09:07:48:289,F0:F8:F2:DA:06:D9,Slave 54:6C:0E:83:6F:35 found with rssi -60
09:07:50:210,F0:F8:F2:DA:06:D9,Scan stopped successfully
09:07:54:147,F0:F8:F2:DA:06:D9,Connection started successfully
09:07:54:250,F0:F8:F2:DA:06:D9,Receive connection parameters
09:07:54:321,F0:F8:F2:DA:2D:0D,Connection parameters set successfully
09:07:54:923,F0:F8:F2:DA:2D:0D,Connection success
09:07:55:361,F0:F8:F2:DA:06:D9,Connection success
09:07:57:742,F0:F8:F2:DA:06:D9,Set AoA parameters successfully
09:07:57:759,F0:F8:F2:DA:2D:0D,Set AoA parameters successfully
09:07:57:845,F0:F8:F2:DA:06:D9,AoA started/stopped successfully
09:07:57:868,F0:F8:F2:DA:2D:0D,AoA started/stopped successfully
09:07:58:265,F0:F8:F2:DA:2D:0D,"AoA: Angle=82, Ant=2, Channel=23, RSSI=-67"
09:07:58:740,F0:F8:F2:DA:2D:0D,"AoA: Angle=3, Ant=1, Channel=24, RSSI=-69"
09:07:59:151,F0:F8:F2:DA:2D:0D,"AoA: Angle=11, Ant=1, Channel=10, RSSI=-68"
09:07:59:570,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=2, Channel=18, RSSI=-68"
09:08:00:173,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=12, RSSI=-68"
09:08:00:566,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=2, Channel=20, RSSI=-67"
09:08:01:170,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=1, Channel=14, RSSI=-68"
09:08:01:527,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=2, Channel=22, RSSI=-67"
09:08:01:934,F0:F8:F2:DA:2D:0D,"AoA: Angle=-16, Ant=1, Channel=23, RSSI=-68"
09:08:02:348,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=2, Channel=31, RSSI=-68"
09:08:02:749,F0:F8:F2:DA:2D:0D,"AoA: Angle=-25, Ant=2, Channel=17, RSSI=-71"
09:08:03:152,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=2, Channel=3, RSSI=-68"
09:08:03:564,F0:F8:F2:DA:2D:0D,"AoA: Angle=-18, Ant=1, Channel=4, RSSI=-71"
09:08:04:166,F0:F8:F2:DA:2D:0D,"AoA: Angle=-8, Ant=2, Channel=5, RSSI=-66"
09:08:04:780,F0:F8:F2:DA:2D:0D,"AoA: Angle=-18, Ant=2, Channel=21, RSSI=-66"
09:08:05:332,F0:F8:F2:DA:2D:0D,"AoA: Angle=-21, Ant=2, Channel=0, RSSI=-66"
09:08:05:746,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=23, RSSI=-66"
09:08:06:348,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=2, RSSI=-66"
09:08:06:862,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=18, RSSI=-66"
09:08:07:361,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=4, RSSI=-67"
09:08:07:766,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=27, RSSI=-66"
09:08:08:128,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=13, RSSI=-68"
09:08:08:528,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=36, RSSI=-66"
09:08:08:944,F0:F8:F2:DA:2D:0D,"AoA: Angle=-31, Ant=2, Channel=22, RSSI=-66"
09:08:09:542,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=1, RSSI=-66"
09:08:09:944,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=2, Channel=24, RSSI=-66"
09:08:10:758,F0:F8:F2:DA:2D:0D,"AoA: Angle=-32, Ant=2, Channel=33, RSSI=-66"
09:08:11:160,F0:F8:F2:DA:2D:0D,"AoA: Angle=-32, Ant=2, Channel=19, RSSI=-66"
09:08:11:575,F0:F8:F2:DA:2D:0D,"AoA: Angle=-31, Ant=2, Channel=5, RSSI=-66"
09:08:11:974,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=28, RSSI=-66"
09:08:12:327,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=1, Channel=29, RSSI=-68"
09:08:12:740,F0:F8:F2:DA:2D:0D,"AoA: Angle=-22, Ant=2, Channel=0, RSSI=-66"
09:08:13:141,F0:F8:F2:DA:2D:0D,"AoA: Angle=-21, Ant=2, Channel=23, RSSI=-68"
09:08:13:543,F0:F8:F2:DA:2D:0D,"AoA: Angle=-20, Ant=2, Channel=9, RSSI=-68"
09:08:13:957,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=32, RSSI=-66"
09:08:14:460,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=11, RSSI=-68"
09:08:14:873,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=34, RSSI=-66"
09:08:15:272,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=20, RSSI=-66"
09:08:15:625,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=6, RSSI=-67"
09:08:16:390,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=29, RSSI=-66"
09:08:16:439,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=15, RSSI=-67"
09:08:17:540,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=31, RSSI=-66"
09:08:17:454,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=17, RSSI=-68"
09:08:17:958,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=3, RSSI=-67"
09:08:18:370,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=26, RSSI=-66"
09:08:18:919,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=5, RSSI=-67"
09:08:19:486,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=21, RSSI=-66"
09:08:19:837,F0:F8:F2:DA:2D:0D,"AoA: Angle=-29, Ant=2, Channel=7, RSSI=-68"
09:08:20:239,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=30, RSSI=-66"
09:08:20:683,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=16, RSSI=-67"
09:08:21:154,F0:F8:F2:DA:2D:0D,"AoA: Angle=-22, Ant=2, Channel=2, RSSI=-67"
09:08:21:568,F0:F8:F2:DA:2D:0D,"AoA: Angle=-21, Ant=2, Channel=25, RSSI=-66"
09:08:22:176,F0:F8:F2:DA:2D:0D,"AoA: Angle=-21, Ant=2, Channel=4, RSSI=-67"
09:08:22:536,F0:F8:F2:DA:2D:0D,"AoA: Angle=-28, Ant=2, Channel=27, RSSI=-66"
09:08:23:133,F0:F8:F2:DA:2D:0D,"AoA: Angle=-30, Ant=1, Channel=21, RSSI=-68"
09:08:23:650,F0:F8:F2:DA:2D:0D,"AoA: Angle=-10, Ant=2, Channel=22, RSSI=-68"
09:08:24:153,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=1, Channel=23, RSSI=-68"
09:08:24:594,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=1, Channel=9, RSSI=-71"
09:08:24:967,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=2, Channel=17, RSSI=-68"
09:08:25:539,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=11, RSSI=-71"
09:08:26:620,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=19, RSSI=-68"
09:08:26:372,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=1, Channel=20, RSSI=-71"
09:08:26:769,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=2, Channel=28, RSSI=-69"
09:08:27:162,F0:F8:F2:DA:2D:0D,"AoA: Angle=-17, Ant=1, Channel=29, RSSI=-71"
09:08:27:565,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=1, Channel=15, RSSI=-72"
09:08:27:931,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=2, Channel=23, RSSI=-68"
09:08:28:539,F0:F8:F2:DA:2D:0D,"AoA: Angle=3, Ant=1, Channel=17, RSSI=-73"
09:08:29:490,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=2, Channel=18, RSSI=-68"
09:08:29:666,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=1, Channel=19, RSSI=-71"
09:08:30:262,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=1, Channel=35, RSSI=-72"
09:08:30:675,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=21, RSSI=-71"
09:08:31:740,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=22, RSSI=-68"
09:08:31:536,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=23, RSSI=-68"
09:08:32:420,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=2, Channel=24, RSSI=-68"
09:08:32:757,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=18, RSSI=-72"
09:08:33:265,F0:F8:F2:DA:2D:0D,"AoA: Angle=16, Ant=2, Channel=19, RSSI=-68"
09:08:33:678,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=1, Channel=27, RSSI=-68"
09:08:34:243,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=2, Channel=21, RSSI=-68"
09:08:34:640,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=29, RSSI=-71"
09:08:35:255,F0:F8:F2:DA:2D:0D,"AoA: Angle=15, Ant=2, Channel=23, RSSI=-68"
09:08:35:757,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=24, RSSI=-68"
09:08:36:166,F0:F8:F2:DA:2D:0D,"AoA: Angle=3, Ant=2, Channel=32, RSSI=-69"
09:08:36:669,F0:F8:F2:DA:2D:0D,"AoA: Angle=-17, Ant=1, Channel=33, RSSI=-72"
09:08:37:750,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=19, RSSI=-71"
09:08:37:486,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=2, Channel=20, RSSI=-68"
09:08:37:836,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=28, RSSI=-69"
09:08:38:247,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=29, RSSI=-71"
09:08:38:652,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=15, RSSI=-68"
09:08:39:155,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=16, RSSI=-72"
09:08:39:563,F0:F8:F2:DA:2D:0D,"AoA: Angle=-16, Ant=2, Channel=24, RSSI=-68"
09:08:40:580,F0:F8:F2:DA:2D:0D,CCI started/stopped successfully
09:08:40:930,F0:F8:F2:DA:06:D9,CCI started/stopped successfully
09:08:40:140,F0:F8:F2:DA:2D:0D,"AoA: Angle=-16, Ant=1, Channel=18, RSSI=-71"
09:08:40:563,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=2, Channel=26, RSSI=-68"
09:08:40:970,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=1, Channel=27, RSSI=-68"
09:08:41:540,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-66"
09:08:41:102,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-75"
09:08:41:157,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:08:41:206,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:08:41:379,F0:F8:F2:DA:2D:0D,"AoA: Angle=9, Ant=1, Channel=13, RSSI=-71"
09:08:41:856,F0:F8:F2:DA:2D:0D,"AoA: Angle=0, Ant=1, Channel=36, RSSI=-72"
09:08:42:341,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:08:42:391,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:08:42:405,F0:F8:F2:DA:2D:0D,"AoA: Angle=20, Ant=1, Channel=15, RSSI=-72"
09:08:42:465,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-61"
09:08:42:501,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:08:42:741,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:08:42:763,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=2, Channel=23, RSSI=-68"
09:08:42:783,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:08:43:371,F0:F8:F2:DA:2D:0D,"AoA: Angle=17, Ant=1, Channel=17, RSSI=-72"
09:08:43:575,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:08:43:586,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-65"
09:08:43:693,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-71"
09:08:43:729,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-61"
09:08:43:883,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=3, RSSI=-71"
09:08:44:284,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=1, Channel=26, RSSI=-68"
09:08:44:768,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-65"
09:08:44:790,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-72"
09:08:44:875,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:08:44:901,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:08:44:932,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=2, Channel=20, RSSI=-68"
09:08:45:272,F0:F8:F2:DA:2D:0D,"AoA: Angle=20, Ant=1, Channel=28, RSSI=-68"
09:08:45:912,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=2, Channel=22, RSSI=-68"
09:08:46:510,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:08:46:104,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-69"
09:08:46:175,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-61"
09:08:46:199,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:08:46:305,F0:F8:F2:DA:2D:0D,"AoA: Angle=-2, Ant=1, Channel=30, RSSI=-71"
09:08:46:466,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-75"
09:08:46:496,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:08:46:881,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=24, RSSI=-68"
09:08:47:255,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:08:47:287,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-77"
09:08:47:316,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=1, Channel=32, RSSI=-71"
09:08:47:428,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-77"
09:08:47:805,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=2, Channel=33, RSSI=-72"
09:08:48:169,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=2, Channel=19, RSSI=-68"
09:08:49:152,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-76"
09:08:49:168,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-65"
09:08:49:179,F0:F8:F2:DA:2D:0D,"AoA: Angle=-4, Ant=1, Channel=20, RSSI=-71"
09:08:49:189,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:08:49:205,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:08:49:300,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=21, RSSI=-68"
09:08:49:472,F0:F8:F2:DA:2D:0D,"AoA: Angle=8, Ant=1, Channel=29, RSSI=-69"
09:08:49:799,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:08:49:835,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:08:49:901,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-72"
09:08:50:990,F0:F8:F2:DA:2D:0D,"AoA: Angle=18, Ant=2, Channel=23, RSSI=-68"
09:08:50:201,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:08:50:230,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:08:50:609,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=24, RSSI=-68"
09:08:52:228,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:08:52:241,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-72"
09:08:52:259,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=2, Channel=32, RSSI=-71"
09:08:52:285,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-61"
09:08:52:377,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:08:52:880,F0:F8:F2:DA:2D:0D,"AoA: Angle=-15, Ant=2, Channel=18, RSSI=-68"
09:08:52:952,F0:F8:F2:DA:2D:0D,"AoA: Angle=-7, Ant=1, Channel=12, RSSI=-71"
09:08:53:260,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:08:53:380,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-66"
09:08:53:480,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:08:53:660,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:08:53:110,F0:F8:F2:DA:2D:0D,"AoA: Angle=-13, Ant=1, Channel=35, RSSI=-71"
09:08:53:226,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=14, RSSI=-72"
09:08:53:344,F0:F8:F2:DA:2D:0D,"AoA: Angle=9, Ant=2, Channel=22, RSSI=-68"
09:08:53:448,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-69"
09:08:53:470,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:08:53:543,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-69"
09:08:53:867,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-75"
09:08:53:893,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-68"
09:08:53:975,F0:F8:F2:DA:2D:0D,"AoA: Angle=6, Ant=1, Channel=16, RSSI=-72"
09:08:54:492,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=2, Channel=17, RSSI=-68"
09:08:54:650,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-77"
09:08:54:664,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:08:54:746,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:08:54:764,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-61"
09:08:54:859,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=25, RSSI=-68"
09:08:55:692,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=34, RSSI=-71"
09:08:55:847,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-77"
09:08:55:958,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:08:55:980,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:08:56:481,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=21, RSSI=-68"
09:08:56:889,F0:F8:F2:DA:2D:0D,"AoA: Angle=7, Ant=1, Channel=29, RSSI=-69"
09:08:57:147,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:08:57:172,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:08:57:273,F0:F8:F2:DA:2D:0D,"AoA: Angle=16, Ant=2, Channel=30, RSSI=-71"
09:08:57:278,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:08:57:286,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-61"
09:08:57:590,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:08:57:597,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:08:57:690,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=2, Channel=16, RSSI=-68"
09:08:58:560,F0:F8:F2:DA:2D:0D,"AoA: Angle=-3, Ant=1, Channel=24, RSSI=-68"
09:08:58:356,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-71"
09:08:58:387,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-65"
09:08:58:529,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:08:58:555,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-61"
09:08:58:690,F0:F8:F2:DA:2D:0D,"AoA: Angle=-12, Ant=2, Channel=18, RSSI=-68"
09:08:59:540,F0:F8:F2:DA:2D:0D,"AoA: Angle=-2, Ant=1, Channel=26, RSSI=-68"
09:08:59:475,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=2, Channel=27, RSSI=-71"
09:08:59:574,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-71"
09:08:59:595,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-66"
09:08:59:686,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-68"
09:08:59:726,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:08:59:886,F0:F8:F2:DA:2D:0D,"AoA: Angle=-5, Ant=1, Channel=35, RSSI=-72"
09:09:00:261,F0:F8:F2:DA:2D:0D,"AoA: Angle=5, Ant=1, Channel=21, RSSI=-71"
09:09:00:733,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=2, Channel=22, RSSI=-68"
09:09:00:888,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-69"
09:09:00:895,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-61"
09:09:00:941,F0:F8:F2:DA:06:D9,"CCI: Channel=30, RSSI=-61"
09:09:00:990,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-71"
09:09:01:870,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=1, Channel=30, RSSI=-71"
09:09:01:259,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-74"
09:09:01:286,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:09:01:457,F0:F8:F2:DA:2D:0D,"AoA: Angle=-9, Ant=2, Channel=31, RSSI=-70"
09:09:01:871,F0:F8:F2:DA:2D:0D,"AoA: Angle=-16, Ant=2, Channel=17, RSSI=-69"
09:09:02:360,F0:F8:F2:DA:2D:0D,"CCI: Channel=10, RSSI=-77"
09:09:02:580,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
09:09:02:153,F0:F8:F2:DA:2D:0D,"CCI: Channel=25, RSSI=-68"
09:09:02:176,F0:F8:F2:DA:06:D9,"CCI: Channel=25, RSSI=-61"
09:09:02:737,F0:F8:F2:DA:2D:0D,"AoA: Angle=-6, Ant=1, Channel=25, RSSI=-68"
09:09:03:700,F0:F8:F2:DA:2D:0D,"AoA: Angle=-17, Ant=1, Channel=34, RSSI=-71"
09:09:03:281,F0:F8:F2:DA:2D:0D,"CCI: Channel=5, RSSI=-76"
09:09:03:300,F0:F8:F2:DA:06:D9,"CCI: Channel=5, RSSI=-66"
09:09:03:353,F0:F8:F2:DA:06:D9,"CCI: Channel=20, RSSI=-62"
09:09:03:407,F0:F8:F2:DA:2D:0D,"CCI: Channel=20, RSSI=-71"
09:09:03:526,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=1, Channel=20, RSSI=-71"
09:09:04:960,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=1, Channel=36, RSSI=-72"
09:09:04:573,F0:F8:F2:DA:06:D9,"CCI: Channel=15, RSSI=-62"
09:09:04:602,F0:F8:F2:DA:2D:0D,"CCI: Channel=15, RSSI=-72"
09:09:04:632,F0:F8:F2:DA:2D:0D,"AoA: Angle=16, Ant=1, Channel=15, RSSI=-72"
09:09:04:687,F0:F8:F2:DA:2D:0D,"CCI: Channel=30, RSSI=-70"
09:09:04:950,F0:F8:F2:DA:2D:0D,"AoA: Angle=4, Ant=2, Channel=23, RSSI=-68"
09:09:04:982,F0:F8:F2:DA:2D:0D,"CCI: Channel=1, RSSI=-72"
09:09:05:900,F0:F8:F2:DA:06:D9,"CCI: Channel=1, RSSI=-66"
09:09:05:750,F0:F8:F2:DA:06:D9,"CCI: Channel=10, RSSI=-64"
